year,rating,review,roberta_neg,roberta_neu,roberta_pos
2022,5,very competitive rates and the app is easy to navigate. I like getting updates sent to my phone home screen when there is a price drop. I like how the details of each flight are given and it is noted if a self transfer must occur between airports. the self transfer actually saves you quite a bit of money on flights with one or more stops.,-2.29714584350586,-0.0903664976358413,2.8556222915649414
2020,3,"This used to be an essential part of my trip planning. The feature that set them apart from other aggregators was the map graph. You could see the pricing options and decide when to depart and when to return based on that. A powerful tool! It went from being the default view, to an option that you had to turn on, to now removed. They have forgotten their roots and what made them special. Now they are trying to compete with the other aggregations. There isn't any extra reason now to use it",0.0669288337230682,0.2908354997634887,-0.3582141995429992
2022,4,"I've always enjoyed this App & prices are nearly always available that it lists. My only complaint is about the limitations of the search everywhere feature because it gives me tons of U.S. cities because obviously they are cheaper than Itnl flts. This is annoying because I want an Intl Destination. The Best & Easiest Fix is to offer search by Continent or Region like: Europe, Asia, Africa, Australia, Pacific Islands, S. America & N. America, etc. This would really help save Time & Money!",-0.5692817568778992,0.0056544886901974,0.748233437538147
2022,1,"This is said to be the best travel search engine but the functionality is horrible. (A) half the time the SET PRICE ALERT button doesn't appear anywhere & (B) on my homescreen there's a ""4"" in a red circle on Skyscanner's app which I assume means I have 4 messages but I can't find any way to retrieve them. There's no msg button! This is frustrating when you're competition (Kayak and Hopper) always function flawlessly 100% of the time. (PLS REPLY HERE. IF U SEND A MSG IN THE APP I CAN'T OPEN). TY",1.8816922903060915,-0.1516679674386978,-1.8173844814300537
2021,1,"Why strip away all the features that made Skyscanner an excellent app? Years ago, Skyscanner was intuitive, informative, streamlined, interactive, and flexible. You could easily select ""nearby airports"" to view alternatives; ""flexible dates"" to show better fares near your search dates, or ""view entire month"" to see all known fares for each day within a month. You could set filters for flight duration, number of stops, airlines, and price. All of these features are gone. Skyscanner is dead.",-0.4521966576576233,0.2534354031085968,0.2094272524118423
2019,1,"Horrific in the US... I first learned about this app through my travels in Asia and have to say it has saved me time and money on that continent. However, in the US when I search for flights I only get the ""major"" carriers and very few if not, none of the budget carriers show up in the search. I just saved $120 on RT flights by NOT using this app",-0.291445791721344,0.1835367977619171,0.1148786693811416
2022,1,"This used to be a great app that lets you explore the cheapest flights across a wide range of locations and potential dates. It allowed you to plan a flight date and location around the cheapest option. Now the app has reduced functionality, only allowing you to enter predetermined dates and locations to search for tickets. Skyscanner, what happened?!?",-0.0715620145201683,0.286963939666748,-0.2084400802850723
2021,3,"it was better before the update. The good thing its that now it will search roundtrip and give you results from different airlines, I use to search flights just one way to go and return so in that way I was able to find the best deals from differents airlines. The best thing from the old app was the scale graphic of prices per date now you just have the option to look in the calendar instead of this way",-2.1855897903442383,-0.0185048785060644,2.6620357036590576
2019,1,"I tried Skyscanner and found it not very good.  Plugged in a roundtrip from Local City to Washington Dulles.  Matched its results against Expedia.  This is where everything failed.  Came up with different prices and had to go way down the list to find my outgoing flight. Selected it and then return screen would only show me the same airline coming back.  Pricing was $150 higher then Expedia directly.  Seems with this scenario, it will only show same airline going and returning which in the real world is not always the cheapest fair and cheap price is not always cheapest to fly.  You have to take also into consideration now baggage fees and flight times",1.6956979036331177,0.1400714367628097,-1.9569071531295776
2019,2,"This is one of those rare situations where the app is inferior to the mobile website. While it is a pain in the butt to continue going to the website each time I want to use this service, I find the app clunky and simply not as functional. The website allows you to search flights by month and see prices for each day during that month. This app only allows viewing prices by color (red for high) similar to other flight apps such as kayak. I will continue using the website and uninstall the app.",1.803356647491455,-0.0229546651244163,-1.874053955078125
2022,2,"Prices jump if you check too many times. Edit: I realized that the issue is that the advertised price isn't consistent with the price that you're given when proceeding through the app. For instance, London to Corfu, Greece is advertised as 55 pounds. Once I click and it searches for the round trip, the price jumps to 85 pounds per person while still in the app.",1.096060276031494,0.5237329602241516,-1.7603739500045776
2022,1,"I decided to go to a different rental car company (Nü) and different app (Expedia) because they took 1,000+ on an unauthorized charge. I decided to use Skyscanner, I found economy bookings, who uses the rent plus counter at the prague Airport. Without my consent, Nü came back to be refusing my request for the full refund with the contract I had through economybookings. I am very disappointed in Skyscanner and Expedia for being this irresponsible.",2.5435099601745605,-0.2153694629669189,-2.372690200805664
2019,5,"**Edit ** AWESOME update, devs! I was literally just wishing for the ability to find the best dates to fly back to visit family. I already love the explore anywhere feature, and Skyscanner regularly catches deals that other apps don't. I recommend this app to anyone who loves to travel, and with your newest addition I can recommended it to people who grew up elsewhere and fly home. I've had this app for years and it's awesome.",-2.2043991088867188,-0.8498147130012512,3.945927381515503
2021,1,Skyscanner was recommended to me but I couldn't figure out what the big deal was. Functioned just like any other travel app. It gave very specific dates even on the full month search (which was very hard to find btw). Instead of giving up I watched recent YouTube reviews. The positive ones only review the website. Turns out this app is lacking the main functionality of website - the month feature that shows all dates' prices in a calendar. Game changer. Not in this app at all only on site. Dumb.,1.0966142416000366,0.1096300110220909,-1.243077039718628
2021,2,"Searching is difficult. I specifically want to search flights without set dates. I know it can be done, but it's difficult to get to. Nothing in support to help. OH, and my ""trip type"" is not even an option, it only goes up to 7 days, I want 10. Basically, the search options for what I'm trying to find don't actually exist in this app.",1.6634182929992676,0.0944794714450836,-1.783439040184021
2021,2,I loved this app for years. Since the recent update I find that's its much harder to use and more difficult to find the cheapest flights possible. What happened to the estimate price on the calendar or the bar graph with estimate prices. The older format was a lot more functional. Bring it back.,-0.2912049889564514,0.0223724748939275,0.425706148147583
2020,1,"What happened to the explore option? If you wanted to find a cheap flight to anywhere, you used to be able to filter by worldwide, by cheapest month, cheapest days etc. All this is gone. It's now just a simple a flight from X airport to X airport. This is terrible. I have to go to the desktop version to use the fully functional Skyscanner",1.338064432144165,0.0891643092036247,-1.5231785774230957
2019,5,"I love this app. However, recently, when I choose explore everywhere and select a month, it won't go forward to the search. It reverts to the explore everywhere page on my android device. This feature has worked before though, so I have no doubt this glitch will be quickly fixed. The dev team for this app seems to be top notch.",-1.666055679321289,-0.3148339986801147,2.383973836898804
2023,1,"I've gone through most reviews made about this app and support the comments. You select dates and find good deals, once you click roundtrip only, flight search results return crazy prices for one way.What happens to the good deals showing before one makes a choice of dates? Searching flights incognito doesn't help in anyway as the app still lets cookies track and alter your preferences.",0.5383478999137878,0.3712839782238006,-0.9451549649238586
2018,4,"Not all the features of the website, but still useful and handy. Try a spontaneous trip by putting in your home airport and no destination. Go where it sounds interesting and cheap. I've seen a couple great things on a long weekend or two that way that I wouldn't have normally.",-2.175663471221924,-0.3106866180896759,3.05271863937378
2023,3,"interactions arent as expected, features in mobile and web are different and/or missing. data pulled for save trip (before booking) isn't accurate, makes the save trips feature unusable. overall, looking for flights is easy but don't expect to save any of the trips for future research or comparison because data isn't accurate or can't pull any data",1.995546579360962,0.0344982147216796,-2.1334948539733887
2023,3,"The platform is quick and easy to use however where it becomes very difficult is the indicated values for ""flights from..."" shown with each date. These never exist in reality and are usually in fact way off. As cost is the method most of us want to search by it makes it very frustrating and difficult due to the vast difference between what the app shows and is then available when you view tickets for each date. This makes the benefit of the apps date overviews essentially useless",1.068013310432434,0.1971025764942169,-1.2753642797470093
2023,3,"I'm no longer receiving updates, defeating the purpose of my use for this app. I have had to manually check the app multiple times as I'm suddenly not receiving notifications anymore. I've checked the settings, my phone has all notifications enabled and the option is ticked inside the app. The tickets for my trip have gone up or down with no updates. Considering just deleting the app and manually checking the provider directly since it would be more reliable.",1.2659856081008911,0.2678726315498352,-1.630990505218506
2023,3,"Earlier I would give you 10* but now you are at strong 3*. The reasons are I miss a lot the price list for almost every date in axmonth in following year (now it's available only for 3-4 in advance) and the 2nd thing is the other way of choosing dates for travel,with charts/sticks. That was helping me a lot to plan all my vacations a to travel more ... Now all the apps are the same:(",-0.9019305109977722,0.5005336999893188,0.4244219958782196
2023,1,"We booked the flight ticket through HappyFares, assuming that Skyscanner had done the due diligence. We received the tickets (PNR: YJQ8SH; SG-430) with correct passengers’ details. When we reached the airport there was a mistake in my name (total 3 from my family). Due to the name difference, I did not get the boarding pass while two of my family members took the boarding pass. I was told by the agent to book the ticket and they would refund it. However, we are not even getting reply on email.",0.7147486805915833,0.60311359167099,-1.3202252388000488
2023,4,"This app is very easy and usefull to check flights, I have used it to book 2 flights now, but recently it shows self transfer and no self transfer for same flights time to time, I have booked a batik to batik transit via KUL from CMB to HKG on Oct 10 2023, next Tuesday, FLIGHT result on this app clearly showed no self transfer when I'm booking. And I checked it with 3 separate people to verify no self tranfer, NOW after several hours of payment it shows self transfer in app, I'm so lost now 🤦🙎",-0.3016408383846283,0.3626069724559784,0.0227280147373676
2023,1,I have booked a round trip fr 3 pax but havent received any conformation emial or watsapp even after the payment deduction from my bank account to interglobe aviation ltd as mentioned on the UPI request. Kindly upgrade your app n contact me as your contact no is not mentioned. Hoping to get a quick reply from your end. My flight is within 2 days,0.4349059164524078,0.6422900557518005,-1.2171449661254885
2023,2,"Really wish Skyscanner realised that allowing customers to add 'direct flights only' at the *beginning* of a search would be very useful and save searchers loads of time. Who wants a 2 hour flight that takes 30 hours with 1,2,3,4 stops - just ridiculous, but as usual Skyscanner never listen to customers and the reviews given by genuine users. Would rather see the price for direct flights NOT cheap multi stop flights.",1.019223928451538,0.1643769741058349,-1.266587734222412
2023,2,"There is a bug when saving a multi-city flight. It is saved as a return flight, where the second city gets replaced with the first city, so the flight becomes invalid when you review it.",1.6650545597076416,0.4032926559448242,-2.1055619716644287
2023,1,Doesn't have any record of the bookings and partners. You can be cheated by any provider. I am trying to change the booking but no contact for the service provider. Really unprofessional. I booked flight tickets on Oct 02 now I wish to change my booking but Indigo is asking to do it with your booking partner. Now I have no access to my booking on Skyscanner and no mail from the booking partner. So I have no clue whom to reach.,2.196303606033325,0.2301033437252044,-2.460693597793579
2023,2,The new update messed up the whole experience. Earlier we were able to see multiple options of round trip of flights for a month. Now just 1 shows,1.7341866493225098,0.1684700548648834,-1.9513715505599976
2023,1,"Lots of people around me suggested this app,I thought to give it a try.I regret that decision because this app doesn't work at first place. When you search for flights you get to know where to where and it's price but when you click on particular option it doesn't show any results.",1.5432831048965454,0.1200187429785728,-1.7237648963928225
2023,2,"I hate the new version, not convenient at all. When you just download it, it works well, but changes to a new version soon, very difficult to be used.",2.256282091140747,-0.3472090661525726,-2.0254576206207275
2023,4,"Constantly throws error while searching for the complete list of flights. Needs to be fixed ASAP as this is serving no purpose Edit: this is working as expected now, thank you",0.8952299952507019,0.1276668906211853,-1.1040806770324707
2023,1,Fraud app. Travel Date automatic change while payment..... Book carefully.. if u want video proof then ask me i will show u... Book ticket with geniune way otherwise ready for harras... There is no any contact number for this app..,1.9096717834472656,0.281225174665451,-2.235010862350464
2023,1,"Prices in the app are 3 times higher than on the website since about 6 months. It looks like a bug, deinstalled.",1.4413495063781738,0.2477000206708908,-1.7837257385253906
2023,1,Problem is they link to sites like edreams which are just scam sites. As long as they do they should just change the name to Skyscammer I was left stranded.,2.347373008728028,0.0501141250133514,-2.528861284255981
2023,1,"Skyscanner has been a really useful app until recently when they appeared to remove the feature which told you whether a checked bag was included or not in the price of each flight in your search results. Now, this does not appear. Useful data, removed for no apparent reason. I see they are very responsive to constructive criticism so I'm hoping someone sees this and reverts this terrible change! ///// Update: I will watch and hope that this feature is added back again as they suggest!",0.1707279682159423,0.1092786788940429,-0.2770494520664215
2023,2,"the price increased by about $6 when I went to pay it, without any reason I could find. not impressed at all !!",2.447749376296997,-0.2979582548141479,-2.234538078308105
2023,5,My son said me for this app! I am so satifadeI'm so happy with it! I just used it and I'm so happy with the flight I found Belgrade-Chicago! I am satisfied with the price and other conditions that she offered me. I wish all the best to the Skyscanner company employees in the coming holidays and even better results! Merry Christmas from me and Happy New Year dear friends❤️😇❤️💕!!!,-2.335751533508301,-0.9993934631347656,4.224448204040527
2023,2,"Basics missing. 1. There is no sync in estimated vs actual price. Shows 12k on calender but starts with 25k on actual results. Then while booking the flights, price moves to 30k. What's the point? 2. Why cant I filter our the direct flights on initial search, all aggregators give this basic option. 3. No option to filter out self transfer flights on app, such wierd & tacky flight combinations. 4. Price alert option is useless.",1.4962122440338137,0.4242523908615112,-2.043565034866333
2023,5,"A great service delivered by a great App, plus, if you tell them about a bug, they get straight in touch, and fix it! Thanks Scott.",-1.7339344024658203,-0.2618077099323272,2.555755853652954
2023,5,Very good app in finding trip tickets at discounted rates and real time alerts when price drops. Life saver.,-2.4679300785064697,-0.1302420645952224,3.172735452651977
2023,5,"I have been happily and successfully using Skyscanners for over a decade now, simply because it is the best flight application available. Excellent. Many thanks.",-2.370119571685791,-0.8434141278266907,4.052517414093018
2023,1,"I booked through make my trip a flight from dubai to cairo and due to emergency i was obliged to cancel my ticket and when i request a refund they inform me the my ticket is not Refundable. This total loss for me i trusted skyscanner agencies, and this really forced me to stop using skyscanner anymore.",2.148062467575073,0.1152036413550376,-2.2714853286743164
2023,1,"Used to be the best app to find cheapest connection, now I cannot see prices in monthly view. Really bad decision to remove that function.",1.5247312784194946,0.0507297851145267,-1.652492642402649
2023,5,A very useful platform for looking for flights tickets. Love using it because the platform has always been giving me a very good results.,-2.480374813079834,-0.6869093179702759,3.951528549194336
2023,4,"Such a great app. But lately Skyscanner did not send me the updated price anymore through my email, which means I have to check manually. Can you please solve this problem. Thank you",0.2612917721271515,0.1303949356079101,-0.321595549583435
2023,5,really like this apps. easy to find the cheap tickets. every single minutes open to checking the which countries are cheap ticket😄,-2.490407466888428,0.049446515738964,2.856302499771118
2023,1,"WHY DOES THE WEEK START ON SUNDAY?! Why can't it be changed? So confusing, I almost booked the wrong dates because of that! I wrote about it a year ago and you told me you'd tell the development team - well, where is the change?",2.66314697265625,-0.0419434905052185,-2.605750799179077
2023,1,Terrible App.... Sack the development manager and team.... Plus anyone else who had anything to do with developing and testing of this useless piece of software and thought that it was fit for purpose and suitable for release.,2.569038152694702,-0.3110396862030029,-2.399336099624634
2023,2,Has not been the same since they removed the cheapest flight search.....even with the new fly anytime search......not the same.,1.697594404220581,0.2850552797317505,-2.1327602863311768
2023,5,"I love Skyscanner, it helps me find the best flight options, it's fast and free and finds connections Google Flights doesn't. Thank you for providing this service!",-2.2091259956359863,-0.8505361080169678,3.863847255706787
2023,1,"You have been warrned Do not use online flight booking via Skyscanner/Travelist as they most likely double book your flight, charge you and then cancel your booking because it is double booked. It is over two months that I am trying to contact their customer service with no luck.I have sent numerous email and I keep getting automatic reply email that, they will respond within 7days but this is not true at all. I used the airline booking service directly without error, confident and informative",1.602391481399536,0.145862191915512,-1.771003007888794
2023,1,"I am giving 1 star to get some traction on feature requests. Can you please add a feature to blocklist a set of airlines, so that it doesn't show up in result? For example: I don't want to trips with China Airlines. Another feature is to have the ability to filter out flights with ""Self transfer"" requirements.",0.996638834476471,0.5892097353935242,-1.7790884971618652
2023,1,Skyscanner works perfectly on my computer but I can't use it on my phone. Every time I want to edit the date of my return flight the app changes the first flight to the same date as the return!! It's maddening. Also my filters switch back to my previous choice so I need to adjust them again after every selection I get. I have to give 1 star to publish this otherwise it would be zero. Xiaomi Redmi Note 9 Pro. On my Redmi Note 8 Pro every search stops near completion wth connection problems.,0.6481773853302002,0.2808441519737243,-0.9280843138694764
2023,2,"just downloaded it, and it's immediately so unhelpful. trying to explore flights from Atlanta to literally any airport in Mexico, and it says no flights available... seems to not work for trips longer than a week. renders the explore feature completely useless.",2.7548577785491943,-0.3439341187477112,-2.495011329650879
2023,1,"Used to love this app, Skyscanner was always my go to for flights. But now the site for flights is always down saying there's no Wi-Fi connection, but the rest of the app hotels ect works fine. It just won't budge and I don't understand why this happening. I will uninstall and go elsewhere if this carries on",1.6049293279647827,-0.1507479399442672,-1.5115798711776731
2023,4,There are several filter options missing. - need an option for global search (e.g UK to everywhere) along with outbound time and inbound time and same airport and direct flight option. ( all in one search - not by country ) contact me if you need more use case details,0.1399099677801132,0.9718472361564636,-1.2791544198989868
2023,1,Stopped working correctly. It will show the dates and prices but when I select those dates the prices are inaccurate and cost way more. Please fix this asap or I will delete the app and relay the problems to any friends using this app. If I choose a $41 departure flight and a $52 return flight the price shouldnt be $159. Get it together Devs!,1.5878498554229736,0.0777644962072372,-1.766829252243042
2023,1,"My name is Priyanka, and today I booked a ticket for my friend through Happy Fares via Skyscanner. I am encountering difficulties as I have not received my ticket, and I am unable to check its status using the provided PNR number.",1.851967096328736,0.4204741418361664,-2.2597756385803223
2023,5,Great app to use. lots of deals you jist need to look and try different locations and combinations.,-2.416705369949341,-0.0993277952075004,3.0470571517944336
2023,1,Seriously Disappointed! Rate fluctuating multiple searches causes price increase rigged system not showing the cost efficient options as pramoted! Really disappointing!,2.7690157890319824,-0.289403349161148,-2.606551170349121
2023,5,"This application allows me to look for the cheapest places to go within a specific range of dates, this is across all airlines.",-2.949218273162842,1.2441672086715698,1.833395838737488
2023,2,"There are 2 service providers which make fool of people. BudgetTicket & Happyfares always shows lower prices, but when we go to book ticket suddenly price increases. Always facing same price increase issue with both service providers. Skyscanner is not taking any actions against these service providers.",1.8829355239868164,0.2886449694633484,-2.2618749141693115
2023,1,The new ui with tiles is pretty bad. The last version had the best ui with bigger pictures and bigger tiles. I wish I could dowgrade to the previous version. It was very smooth and user friendly.,0.2684308886528015,0.0770515128970146,-0.2967434525489807
2023,3,"Most partners are showing false information, while booking ,rate 90% will differ, sometimes flight as well.",1.6536147594451904,0.6652803421020508,-2.3271400928497314
2023,1,"Don't trust this app guys, my money was deducted but flight has not generate, even from the provider agency didnot responding for e-mails,calls. Plz don't choose these app🙏",2.8882064819335938,-0.2326539456844329,-2.762336015701294
2023,2,Good app. Have found amazing deals on this app. But only reason I'm giving this a 2 star is bcs they keep working with BUDGET AIR. BA is a scam. They have scammed me and hundreds of others out of their money. Even if you buy the cancelation protection plan you will spend 5+hours on hold to be disconnected again and again. When you do talk to someone they'll tell you that they can't give you any money back even tho that's the whole point of the plan. This app would be better I'd they dropped them,0.4448916614055633,0.036112368106842,-0.4308902025222778
2023,5,Always reliable and my first choice when it comes to searching for flights using it for years! Love the sleek and minimalistic interface. Keep it up!,-2.550109386444092,-0.6495482325553894,3.908485412597656
2023,1,Cannot connect my earbuds. I tried everything on the manual and still cannot connect.,2.6140236854553223,-0.082182377576828,-2.489566802978516
2023,1,when I booked the ticket through this app I was not delivered the air ticket by there partners so I would say it's worse app to use,2.77932071685791,-0.0573865175247192,-2.790905714035034
2023,3,flights were confusing like only mention one stop / 2 stop but not telling where.. n not able to search hotel via using landmark,1.8429008722305296,0.3037425279617309,-2.139557361602783
2023,3,Please add filter for airline loyalty programmes. I may want to see only one world flights for example.,0.070213533937931,0.8582821488380432,-1.0662575960159302
2023,1,"Please and please, I'm urging Skyscanner to stop using Mytrip as an affiliate Travel Agency. They are fraudulent or rather scammers. They are always the first on the list to be displayed when it comes to booking because their charges are the cheapest but in reality, they are fraudsters! Please, stop displaying them as an affiliate travel agencies!",2.944061040878296,-0.2811174392700195,-2.8289501667022705
2023,1,"WHY DON'T YOU JUST SHOW A LIVE PRICE FROM BEGINNING! The airfare prices at the beginning very rarely match the price once you get to the end. IF your method of how prices are published from start to finish are consistent all the way throughout the process you would have happy consumers. Eg. Explore (insert country name) price shows $309. Once you click to proceed price is then $338. Then click to providers, price is $362. To then use a reputable agent price is $400 plus extras.",-0.1132475733757019,0.6105138659477234,-0.5957660675048828
2023,3,Needs a feature where you can filter on direct flights / number of stops at the beginning when you for example search for everywhere. Now you can only filter this when you have already a destination,-0.338603675365448,1.0419224500656128,-0.8538874983787537
2023,5,"easy and very convenience to use this application. Wherever our family fly , we use this apps.",-3.0139529705047607,0.2083408683538437,3.230034589767456
2023,4,"Hey, nice app.. i like the option where you can choose ""everywhere"" as destination and check cheapest destinations from my country. I'd be happy if there is also an option from ""any departure"" to a certain destination. That would help me to see from which country/airport i can get cheap to my wish destination. As well it can be improved to chose several dates (not only whole month) but certain dates like from 7-15 July to a certain destination to check the prices",-2.357593536376953,0.3983512818813324,2.2717185020446777
2023,1,"Updated review, the app is about better now, but still loads of weaknesses in it. Looking for flights for October from Vienna to Malaga, the results shows 1 + stops, however luckily I know there are direct flights, then go in and you see the direct flights, pretty useless for anyone who wants direct flights as they may not know",0.5138756036758423,0.2389837801456451,-0.7555487751960754
2023,4,"I suppose that it is the talre of the algorithm, but it is frustrating to have fees calculated in the currency of the country you are in when you search...but otherwise I'm very happy with Skyscanner",-0.3779814839363098,0.274357795715332,0.2016430348157882
2018,3,"The app would be perfect if it would be possible to have an option regarding luggages... I travel VERY often and most of time I have holded luggages with me... Now, as concurrence is big and every app is looking to show the cheapest prices, in 95% of cases, the showed price correspond to a price without credit card costs and with only a cabin luggage... Then the problem is that in many cases, it's simply impossible to add holded luggages as option. So, at the end, a waste of time and as result, a direct booking through the airline which makes, of course, Skyscanner ignore that a potential passenger used the site to find the best route, but booking it in a different way... Otherwise, finally the multiciity options is available! ...and it remains also the best app to find a flight...",0.0611240677535533,0.2829509377479553,-0.3131470680236816
2021,1,"What's happened? I can't search anymore 😕 I select ""flights"" and the last search is automatically coming up, and I get an error message when trying to enter new details (""looks like we lost you for a second - sorry seems our server dropped you off. Please try again later""). Really disappointed, this was my number 1 flight app for browsing deals, but now I can't even search for one destination 😔",2.784529447555542,-0.4032510221004486,-2.485883474349976
