year,rating,review,roberta_neg,roberta_neu,roberta_pos
2023,5,My son said me for this app! I am so satifadeI'm so happy with it! I just used it and I'm so happy with the flight I found Belgrade-Chicago! I am satisfied with the price and other conditions that she offered me. I wish all the best to the Skyscanner company employees in the coming holidays and even better results! Merry Christmas from me and Happy New Year dear friends❤️😇❤️💕!!!,-2.335751533508301,-0.9993934631347656,4.224448204040527
2023,2,"Basics missing. 1. There is no sync in estimated vs actual price. Shows 12k on calender but starts with 25k on actual results. Then while booking the flights, price moves to 30k. What's the point? 2. Why cant I filter our the direct flights on initial search, all aggregators give this basic option. 3. No option to filter out self transfer flights on app, such wierd & tacky flight combinations. 4. Price alert option is useless.",1.4962122440338135,0.42425239086151123,-2.043565034866333
2023,5,"A great service delivered by a great App, plus, if you tell them about a bug, they get straight in touch, and fix it! Thanks Scott.",-1.7339344024658203,-0.26180770993232727,2.555755853652954
2023,5,Very good app in finding trip tickets at discounted rates and real time alerts when price drops. Life saver.,-2.4679300785064697,-0.13024206459522247,3.1727354526519775
2023,5,"I have been happily and successfully using Skyscanners for over a decade now, simply because it is the best flight application available. Excellent. Many thanks.",-2.370119571685791,-0.8434141278266907,4.052517414093018
2023,1,"I booked through make my trip a flight from dubai to cairo and due to emergency i was obliged to cancel my ticket and when i request a refund they inform me the my ticket is not Refundable. This total loss for me i trusted skyscanner agencies, and this really forced me to stop using skyscanner anymore.",2.1480624675750732,0.11520364135503769,-2.2714853286743164
2023,1,"Used to be the best app to find cheapest connection, now I cannot see prices in monthly view. Really bad decision to remove that function.",1.5247312784194946,0.05072978511452675,-1.652492642402649
2023,5,A very useful platform for looking for flights tickets. Love using it because the platform has always been giving me a very good results.,-2.480374813079834,-0.6869093179702759,3.951528549194336
2023,4,"Such a great app. But lately Skyscanner did not send me the updated price anymore through my email, which means I have to check manually. Can you please solve this problem. Thank you",0.2612917721271515,0.13039493560791016,-0.32159554958343506
2023,5,really like this apps. easy to find the cheap tickets. every single minutes open to checking the which countries are cheap ticket😄,-2.4904074668884277,0.04944651573896408,2.856302499771118
2023,1,"WHY DOES THE WEEK START ON SUNDAY?! Why can't it be changed? So confusing, I almost booked the wrong dates because of that! I wrote about it a year ago and you told me you'd tell the development team - well, where is the change?",2.66314697265625,-0.041943490505218506,-2.605750799179077
2023,1,Terrible App.... Sack the development manager and team.... Plus anyone else who had anything to do with developing and testing of this useless piece of software and thought that it was fit for purpose and suitable for release.,2.569038152694702,-0.31103968620300293,-2.399336099624634
2023,2,Has not been the same since they removed the cheapest flight search.....even with the new fly anytime search......not the same.,1.697594404220581,0.2850552797317505,-2.1327602863311768
2023,5,"I love Skyscanner, it helps me find the best flight options, it's fast and free and finds connections Google Flights doesn't. Thank you for providing this service!",-2.2091259956359863,-0.8505361080169678,3.863847255706787
2023,1,"You have been warrned Do not use online flight booking via Skyscanner/Travelist as they most likely double book your flight, charge you and then cancel your booking because it is double booked. It is over two months that I am trying to contact their customer service with no luck.I have sent numerous email and I keep getting automatic reply email that, they will respond within 7days but this is not true at all. I used the airline booking service directly without error, confident and informative",1.6023914813995361,0.14586219191551208,-1.771003007888794
2023,1,"I am giving 1 star to get some traction on feature requests. Can you please add a feature to blocklist a set of airlines, so that it doesn't show up in result? For example: I don't want to trips with China Airlines. Another feature is to have the ability to filter out flights with ""Self transfer"" requirements.",0.996638834476471,0.5892097353935242,-1.7790884971618652
2023,1,Skyscanner works perfectly on my computer but I can't use it on my phone. Every time I want to edit the date of my return flight the app changes the first flight to the same date as the return!! It's maddening. Also my filters switch back to my previous choice so I need to adjust them again after every selection I get. I have to give 1 star to publish this otherwise it would be zero. Xiaomi Redmi Note 9 Pro. On my Redmi Note 8 Pro every search stops near completion wth connection problems.,0.6481773853302002,0.28084415197372437,-0.9280843138694763
2023,2,"just downloaded it, and it's immediately so unhelpful. trying to explore flights from Atlanta to literally any airport in Mexico, and it says no flights available... seems to not work for trips longer than a week. renders the explore feature completely useless.",2.7548577785491943,-0.3439341187477112,-2.495011329650879
2023,1,"Used to love this app, Skyscanner was always my go to for flights. But now the site for flights is always down saying there's no Wi-Fi connection, but the rest of the app hotels ect works fine. It just won't budge and I don't understand why this happening. I will uninstall and go elsewhere if this carries on",1.6049293279647827,-0.15074793994426727,-1.5115798711776733
2023,4,There are several filter options missing. - need an option for global search (e.g UK to everywhere) along with outbound time and inbound time and same airport and direct flight option. ( all in one search - not by country ) contact me if you need more use case details,0.13990996778011322,0.9718472361564636,-1.2791544198989868
2023,1,Stopped working correctly. It will show the dates and prices but when I select those dates the prices are inaccurate and cost way more. Please fix this asap or I will delete the app and relay the problems to any friends using this app. If I choose a $41 departure flight and a $52 return flight the price shouldnt be $159. Get it together Devs!,1.5878498554229736,0.07776449620723724,-1.766829252243042
2023,1,"My name is Priyanka, and today I booked a ticket for my friend through Happy Fares via Skyscanner. I am encountering difficulties as I have not received my ticket, and I am unable to check its status using the provided PNR number.",1.8519670963287354,0.4204741418361664,-2.2597756385803223
2023,5,Great app to use. lots of deals you jist need to look and try different locations and combinations.,-2.416705369949341,-0.09932779520750046,3.0470571517944336
2023,1,Seriously Disappointed! Rate fluctuating multiple searches causes price increase rigged system not showing the cost efficient options as pramoted! Really disappointing!,2.7690157890319824,-0.28940334916114807,-2.606551170349121
2023,5,"This application allows me to look for the cheapest places to go within a specific range of dates, this is across all airlines.",-2.949218273162842,1.2441672086715698,1.8333958387374878
2023,2,"There are 2 service providers which make fool of people. BudgetTicket & Happyfares always shows lower prices, but when we go to book ticket suddenly price increases. Always facing same price increase issue with both service providers. Skyscanner is not taking any actions against these service providers.",1.8829355239868164,0.2886449694633484,-2.2618749141693115
2023,1,The new ui with tiles is pretty bad. The last version had the best ui with bigger pictures and bigger tiles. I wish I could dowgrade to the previous version. It was very smooth and user friendly.,0.2684308886528015,0.07705151289701462,-0.2967434525489807
2023,3,"Most partners are showing false information, while booking ,rate 90% will differ, sometimes flight as well.",1.6536147594451904,0.6652803421020508,-2.3271400928497314
2023,1,"Don't trust this app guys, my money was deducted but flight has not generate, even from the provider agency didnot responding for e-mails,calls. Plz don't choose these app🙏",2.8882064819335938,-0.23265394568443298,-2.762336015701294
2023,2,Good app. Have found amazing deals on this app. But only reason I'm giving this a 2 star is bcs they keep working with BUDGET AIR. BA is a scam. They have scammed me and hundreds of others out of their money. Even if you buy the cancelation protection plan you will spend 5+hours on hold to be disconnected again and again. When you do talk to someone they'll tell you that they can't give you any money back even tho that's the whole point of the plan. This app would be better I'd they dropped them,0.44489166140556335,0.03611236810684204,-0.43089020252227783
2023,5,Always reliable and my first choice when it comes to searching for flights using it for years! Love the sleek and minimalistic interface. Keep it up!,-2.550109386444092,-0.6495482325553894,3.9084854125976562
2023,1,Cannot connect my earbuds. I tried everything on the manual and still cannot connect.,2.6140236854553223,-0.082182377576828,-2.4895668029785156
2023,1,when I booked the ticket through this app I was not delivered the air ticket by there partners so I would say it's worse app to use,2.77932071685791,-0.05738651752471924,-2.790905714035034
2023,3,flights were confusing like only mention one stop / 2 stop but not telling where.. n not able to search hotel via using landmark,1.8429008722305298,0.30374252796173096,-2.139557361602783
2023,3,Please add filter for airline loyalty programmes. I may want to see only one world flights for example.,0.07021353393793106,0.8582821488380432,-1.0662575960159302
2023,1,"Please and please, I'm urging Skyscanner to stop using Mytrip as an affiliate Travel Agency. They are fraudulent or rather scammers. They are always the first on the list to be displayed when it comes to booking because their charges are the cheapest but in reality, they are fraudsters! Please, stop displaying them as an affiliate travel agencies!",2.944061040878296,-0.28111743927001953,-2.8289501667022705
2023,1,"WHY DON'T YOU JUST SHOW A LIVE PRICE FROM BEGINNING! The airfare prices at the beginning very rarely match the price once you get to the end. IF your method of how prices are published from start to finish are consistent all the way throughout the process you would have happy consumers. Eg. Explore (insert country name) price shows $309. Once you click to proceed price is then $338. Then click to providers, price is $362. To then use a reputable agent price is $400 plus extras.",-0.1132475733757019,0.6105138659477234,-0.5957660675048828
2023,3,Needs a feature where you can filter on direct flights / number of stops at the beginning when you for example search for everywhere. Now you can only filter this when you have already a destination,-0.338603675365448,1.0419224500656128,-0.8538874983787537
2023,5,"easy and very convenience to use this application. Wherever our family fly , we use this apps.",-3.0139529705047607,0.2083408683538437,3.230034589767456
2023,4,"Hey, nice app.. i like the option where you can choose ""everywhere"" as destination and check cheapest destinations from my country. I'd be happy if there is also an option from ""any departure"" to a certain destination. That would help me to see from which country/airport i can get cheap to my wish destination. As well it can be improved to chose several dates (not only whole month) but certain dates like from 7-15 July to a certain destination to check the prices",-2.357593536376953,0.3983512818813324,2.2717185020446777
2023,1,"Updated review, the app is about better now, but still loads of weaknesses in it. Looking for flights for October from Vienna to Malaga, the results shows 1 + stops, however luckily I know there are direct flights, then go in and you see the direct flights, pretty useless for anyone who wants direct flights as they may not know",0.5138756036758423,0.23898378014564514,-0.7555487751960754
2023,4,"I suppose that it is the talre of the algorithm, but it is frustrating to have fees calculated in the currency of the country you are in when you search...but otherwise I'm very happy with Skyscanner",-0.3779814839363098,0.27435779571533203,0.20164303481578827
2018,3,"The app would be perfect if it would be possible to have an option regarding luggages... I travel VERY often and most of time I have holded luggages with me... Now, as concurrence is big and every app is looking to show the cheapest prices, in 95% of cases, the showed price correspond to a price without credit card costs and with only a cabin luggage... Then the problem is that in many cases, it's simply impossible to add holded luggages as option. So, at the end, a waste of time and as result, a direct booking through the airline which makes, of course, Skyscanner ignore that a potential passenger used the site to find the best route, but booking it in a different way... Otherwise, finally the multiciity options is available! ...and it remains also the best app to find a flight...",0.06112406775355339,0.2829509377479553,-0.31314706802368164
2021,1,"What's happened? I can't search anymore 😕 I select ""flights"" and the last search is automatically coming up, and I get an error message when trying to enter new details (""looks like we lost you for a second - sorry seems our server dropped you off. Please try again later""). Really disappointed, this was my number 1 flight app for browsing deals, but now I can't even search for one destination 😔",2.784529447555542,-0.4032510221004486,-2.4858834743499756
